"","Customer ID","Gender","Age","Income (USD/Month)","Transactions","Total Charged","Average Charged","Average KM Travelled","City","Prefered Company"
"258",258,"Male",30,9151,36,18624.33,517.3425,21.1105555555556,"NEW YORK NY","Yellow Cab"
"259",259,"Female",37,12939,27,14745.89,546.144074074074,21.0774074074074,"NEW YORK NY","Yellow Cab"
"260",260,"Male",23,15439,36,21521.45,597.818055555556,21.925,"NEW YORK NY","Yellow Cab"
"261",261,"Male",19,21613,28,16638.25,594.223214285714,25.255,"NEW YORK NY","Yellow Cab"
"262",262,"Male",26,8242,26,15749.54,605.751538461539,23.8523076923077,"NEW YORK NY","Yellow Cab"
"263",263,"Male",18,18563,30,17683.76,589.458666666667,25.8823333333333,"NEW YORK NY","Yellow Cab"
"264",264,"Male",39,5453,24,13789.85,574.577083333333,22.7833333333333,"NEW YORK NY","Yellow Cab"
"265",265,"Female",50,12788,42,24110.95,574.070238095238,21.1964285714286,"NEW YORK NY","Yellow Cab"
"266",266,"Male",19,16179,33,22326.35,676.556060606061,27.0209090909091,"NEW YORK NY","Yellow Cab"
"267",267,"Male",26,14424,32,20399.66,637.489375,26.924375,"NEW YORK NY","Yellow Cab"
"268",268,"Male",31,3273,33,21516.28,652.008484848485,25.0654545454545,"NEW YORK NY","Yellow Cab"
"269",269,"Male",61,23777,34,17760.73,522.374411764706,20.2214705882353,"NEW YORK NY","Yellow Cab"
"270",270,"Female",27,22635,46,27507.28,597.984347826087,23.2191304347826,"NEW YORK NY","Yellow Cab"
"271",271,"Male",18,2569,38,27658.12,727.845263157895,26.4344736842105,"NEW YORK NY","Yellow Cab"
"272",272,"Female",36,20511,36,20683.21,574.533611111111,22.0983333333333,"NEW YORK NY","Yellow Cab"
"273",273,"Female",56,16327,31,17481,563.903225806452,21.0464516129032,"NEW YORK NY","Yellow Cab"
"274",274,"Female",35,22121,31,17595.75,567.604838709677,21.5129032258065,"NEW YORK NY","Yellow Cab"
"275",275,"Male",45,15295,35,19532.58,558.073714285714,21.7368571428571,"NEW YORK NY","Yellow Cab"
"276",276,"Male",28,16009,38,21327.77,561.257105263158,22.1247368421053,"NEW YORK NY","Yellow Cab"
"277",277,"Male",37,5740,25,12728.8,509.152,18.08,"NEW YORK NY","Yellow Cab"
"278",278,"Male",27,18730,30,18414.49,613.816333333333,23.0363333333333,"NEW YORK NY","Yellow Cab"
"279",279,"Female",37,2069,32,16602.46,518.826875,21.1971875,"NEW YORK NY","Yellow Cab"
"280",280,"Male",30,23497,37,20443.88,552.537297297297,21.7786486486486,"NEW YORK NY","Yellow Cab"
"281",281,"Female",23,2415,40,21842.38,546.0595,22.337,"NEW YORK NY","Yellow Cab"
"282",282,"Male",38,6014,34,22860,672.352941176471,25.8755882352941,"NEW YORK NY","Yellow Cab"
"283",283,"Male",19,17189,37,22400.45,605.417567567568,24.3094594594595,"NEW YORK NY","Yellow Cab"
"284",284,"Male",24,22830,31,17501.04,564.549677419355,22.8858064516129,"NEW YORK NY","Yellow Cab"
"285",285,"Female",34,11017,30,17386.36,579.545333333333,22.6153333333333,"NEW YORK NY","Yellow Cab"
"286",286,"Female",46,23325,42,22721.03,540.976904761905,22.577380952381,"NEW YORK NY","Yellow Cab"
"287",287,"Male",26,19463,34,19836.29,583.420294117647,22.8473529411765,"NEW YORK NY","Yellow Cab"
"288",288,"Male",27,22897,35,22224.21,634.977428571429,23.5368571428571,"NEW YORK NY","Yellow Cab"
"289",289,"Male",24,10611,36,20239.21,562.200277777778,22.8163888888889,"NEW YORK NY","Yellow Cab"
"290",290,"Female",41,15148,37,21879.68,591.342702702703,22.0932432432432,"NEW YORK NY","Yellow Cab"
"291",291,"Female",28,25868,33,21260.56,644.259393939394,25.2845454545455,"NEW YORK NY","Yellow Cab"
"292",292,"Female",22,28803,24,15160.8,631.7,23.8858333333333,"NEW YORK NY","Yellow Cab"
"293",293,"Male",44,24657,31,17724.4,571.754838709677,24.8364516129032,"NEW YORK NY","Yellow Cab"
"294",294,"Male",36,6431,26,16322.54,627.79,24.46,"NEW YORK NY","Yellow Cab"
"295",295,"Female",39,5331,21,11273.7,536.842857142857,22.1285714285714,"NEW YORK NY","Yellow Cab"
"296",296,"Male",21,21551,25,13511.77,540.4708,19.2248,"NEW YORK NY","Yellow Cab"
"297",297,"Female",18,24257,30,15865.11,528.837,20.9286666666667,"NEW YORK NY","Yellow Cab"
"298",298,"Male",45,11855,35,21806.22,623.034857142857,24.8637142857143,"NEW YORK NY","Yellow Cab"
"299",299,"Female",21,5374,41,24229.48,590.962926829268,23.6170731707317,"NEW YORK NY","Yellow Cab"
"300",300,"Male",24,15855,25,15192.8,607.712,25.0172,"NEW YORK NY","Yellow Cab"
"301",301,"Male",62,25038,35,18566.62,530.474857142857,23.4488571428571,"NEW YORK NY","Yellow Cab"
"302",302,"Female",37,19156,39,22777.8,584.046153846154,21.8392307692308,"NEW YORK NY","Yellow Cab"
"303",303,"Female",26,7458,42,23977.78,570.899523809524,22.285,"NEW YORK NY","Yellow Cab"
"304",304,"Male",22,19013,32,20767.01,648.9690625,26.9778125,"NEW YORK NY","Yellow Cab"
"305",305,"Female",46,10177,34,19123.45,562.454411764706,20.7705882352941,"NEW YORK NY","Yellow Cab"
"306",306,"Male",18,2984,29,19611.9,676.272413793104,26.9948275862069,"NEW YORK NY","Yellow Cab"
"307",307,"Male",36,34614,33,20267.98,614.181212121212,23.420303030303,"NEW YORK NY","Yellow Cab"
"308",308,"Female",26,28071,30,17458.85,581.961666666667,21.8953333333333,"NEW YORK NY","Yellow Cab"
"309",309,"Male",20,23727,33,21397.53,648.41,24.4051515151515,"NEW YORK NY","Yellow Cab"
"310",310,"Female",39,23915,30,17169.83,572.327666666667,21.8616666666667,"NEW YORK NY","Yellow Cab"
"311",311,"Female",45,16796,30,19650.42,655.014,24.5106666666667,"NEW YORK NY","Yellow Cab"
"312",312,"Male",41,5003,33,19142.22,580.067272727273,23.9630303030303,"NEW YORK NY","Yellow Cab"
"313",313,"Male",33,9797,38,22319.85,587.364473684211,24.8047368421053,"NEW YORK NY","Yellow Cab"
"314",314,"Female",23,15490,35,22272.72,636.363428571429,25.4228571428571,"NEW YORK NY","Yellow Cab"
"315",315,"Male",30,33370,31,23829.31,768.687419354839,28.6529032258065,"NEW YORK NY","Yellow Cab"
"316",316,"Female",44,19642,46,27426.67,596.231956521739,22.075652173913,"NEW YORK NY","Yellow Cab"
"317",317,"Female",40,14012,26,16187.71,622.604230769231,24.2242307692308,"NEW YORK NY","Yellow Cab"
"318",318,"Male",29,17717,32,16987.77,530.8678125,20.5328125,"NEW YORK NY","Yellow Cab"
"319",319,"Male",25,23689,44,21041.88,478.224545454545,19.2213636363636,"NEW YORK NY","Yellow Cab"
"320",320,"Male",46,6112,31,17686.05,570.517741935484,23.2,"NEW YORK NY","Yellow Cab"
"321",321,"Female",31,20917,34,20252.59,595.664411764706,22.3076470588235,"NEW YORK NY","Yellow Cab"
"322",322,"Female",47,23679,31,18533.92,597.868387096774,22.5193548387097,"NEW YORK NY","Yellow Cab"
"323",323,"Male",44,2146,35,21361.3,610.322857142857,24.9245714285714,"NEW YORK NY","Yellow Cab"
"324",324,"Female",61,10391,28,15119.47,539.981071428571,20.9039285714286,"NEW YORK NY","Yellow Cab"
"325",325,"Male",21,12770,36,17189.81,477.494722222222,20.4869444444444,"NEW YORK NY","Yellow Cab"
"326",326,"Male",39,15164,32,18038.15,563.6921875,22.2078125,"NEW YORK NY","Yellow Cab"
"327",327,"Male",34,29172,35,17291.73,494.049428571429,19.4385714285714,"NEW YORK NY","Yellow Cab"
"328",328,"Male",20,7999,34,16677.59,490.517352941176,21.4405882352941,"NEW YORK NY","Yellow Cab"
"329",329,"Male",21,17862,39,26735.4,685.523076923077,26.2920512820513,"NEW YORK NY","Yellow Cab"
"330",330,"Male",58,18152,24,15317.03,638.209583333333,23.2466666666667,"NEW YORK NY","Yellow Cab"
"331",331,"Male",34,17249,34,18501.1,544.15,21.5988235294118,"NEW YORK NY","Yellow Cab"
"332",332,"Female",47,15524,23,12442.66,540.985217391304,19.6495652173913,"NEW YORK NY","Yellow Cab"
"333",333,"Female",22,18406,31,17389.44,560.949677419355,22.53,"NEW YORK NY","Yellow Cab"
"334",334,"Male",21,18200,29,17938.85,618.581034482759,25.1737931034483,"NEW YORK NY","Yellow Cab"
"335",335,"Male",45,16196,33,20558.81,622.994242424242,23.7960606060606,"NEW YORK NY","Yellow Cab"
"336",336,"Male",22,8899,48,31640.23,659.171458333333,25.2027083333333,"NEW YORK NY","Yellow Cab"
"337",337,"Male",20,23802,29,17019.48,586.878620689655,22.2858620689655,"NEW YORK NY","Yellow Cab"
"338",338,"Male",21,24718,31,16800.09,541.938387096774,22.3583870967742,"NEW YORK NY","Yellow Cab"
"339",339,"Male",55,20859,30,20611.79,687.059666666667,26.164,"NEW YORK NY","Yellow Cab"
"340",340,"Male",38,5498,27,15084.25,558.675925925926,23.1781481481481,"NEW YORK NY","Yellow Cab"
"341",341,"Female",27,17198,41,25888.94,631.43756097561,24.7248780487805,"NEW YORK NY","Yellow Cab"
"342",342,"Male",64,16265,35,21683.01,619.514571428571,23.1608571428571,"NEW YORK NY","Yellow Cab"
"343",343,"Female",53,23719,38,20494.13,539.319210526316,21.5,"NEW YORK NY","Yellow Cab"
"344",344,"Female",43,8357,31,20825.13,671.778387096774,24.7087096774194,"NEW YORK NY","Yellow Cab"
"345",345,"Male",27,19272,41,25462.63,621.039756097561,23.5253658536585,"NEW YORK NY","Yellow Cab"
"346",346,"Male",21,7012,30,18563.82,618.794,23.7866666666667,"NEW YORK NY","Yellow Cab"
"347",347,"Male",18,18351,23,15671.8,681.382608695652,26.4147826086956,"NEW YORK NY","Yellow Cab"
"348",348,"Male",19,3681,33,18770.33,568.797878787879,23.2909090909091,"NEW YORK NY","Yellow Cab"
"349",349,"Male",18,15223,23,14944.65,649.767391304348,26.0334782608696,"NEW YORK NY","Yellow Cab"
"350",350,"Female",21,31665,21,12445.67,592.650952380952,21.0114285714286,"NEW YORK NY","Yellow Cab"
"351",351,"Male",64,11439,33,17272.33,523.403939393939,19.3460606060606,"NEW YORK NY","Yellow Cab"
"352",352,"Female",54,24047,25,13704.32,548.1728,20.4068,"NEW YORK NY","Yellow Cab"
"353",353,"Female",23,14566,22,11564.73,525.669545454545,22.5809090909091,"NEW YORK NY","Yellow Cab"
"354",354,"Male",29,8111,30,20073.82,669.127333333333,26.4846666666667,"NEW YORK NY","Yellow Cab"
"355",355,"Male",36,16470,38,19366.53,509.645526315789,20.2494736842105,"NEW YORK NY","Yellow Cab"
"356",356,"Male",25,19905,36,20418.64,567.184444444444,22.1063888888889,"NEW YORK NY","Yellow Cab"
"357",357,"Female",33,13405,39,22140.99,567.717692307692,22.4974358974359,"NEW YORK NY","Yellow Cab"
"358",358,"Male",20,21597,22,13131.49,596.885909090909,23.3477272727273,"NEW YORK NY","Yellow Cab"
"359",359,"Male",18,9997,34,18955.13,557.503823529412,21.785,"NEW YORK NY","Yellow Cab"
"360",360,"Male",40,10706,33,18676.97,565.968787878788,22.5242424242424,"NEW YORK NY","Yellow Cab"
"361",361,"Female",28,13553,35,18168.92,519.112,21.1502857142857,"NEW YORK NY","Yellow Cab"
"362",362,"Male",41,10941,26,11690.43,449.631923076923,15.8588461538462,"NEW YORK NY","Yellow Cab"
"363",363,"Female",22,13059,23,14486.95,629.867391304348,24.4286956521739,"NEW YORK NY","Yellow Cab"
"364",364,"Male",22,14673,26,11150.71,428.873461538462,18.1469230769231,"NEW YORK NY","Yellow Cab"
"365",365,"Female",31,18134,36,21885.44,607.928888888889,23.6727777777778,"NEW YORK NY","Yellow Cab"
"366",366,"Male",27,30932,34,18423.62,541.871176470588,23.2514705882353,"NEW YORK NY","Yellow Cab"
"367",367,"Male",49,32757,26,11785.34,453.282307692308,20.035,"NEW YORK NY","Yellow Cab"
"368",368,"Female",27,11638,26,15887.58,611.060769230769,23.9911538461538,"NEW YORK NY","Yellow Cab"
"369",369,"Female",37,21085,34,18643.06,548.325294117647,21.0005882352941,"NEW YORK NY","Yellow Cab"
"370",370,"Male",21,15770,26,16866.11,648.696538461538,24.7619230769231,"NEW YORK NY","Yellow Cab"
"371",371,"Female",41,19326,36,19999.22,555.533888888889,21.6141666666667,"NEW YORK NY","Yellow Cab"
"372",372,"Male",26,16512,38,20692.77,544.546578947368,21.2126315789474,"NEW YORK NY","Yellow Cab"
"373",373,"Male",27,5070,37,17987.27,486.142432432432,18.5224324324324,"NEW YORK NY","Yellow Cab"
"374",374,"Male",21,26477,34,18250.8,536.788235294118,21.4255882352941,"NEW YORK NY","Yellow Cab"
"375",375,"Male",27,10514,32,20864.6,652.01875,24.64875,"NEW YORK NY","Yellow Cab"
"376",376,"Male",21,6788,27,11905.69,440.951481481481,18.4981481481481,"NEW YORK NY","Yellow Cab"
"377",377,"Male",25,22945,24,15219.92,634.163333333333,24.2854166666667,"NEW YORK NY","Yellow Cab"
"378",378,"Male",39,11115,38,20453.86,538.259473684211,21.5644736842105,"NEW YORK NY","Yellow Cab"
"379",379,"Male",24,10302,31,17871.6,576.503225806452,22.0941935483871,"NEW YORK NY","Yellow Cab"
"380",380,"Female",39,33544,43,21449.02,498.814418604651,20.9595348837209,"NEW YORK NY","Yellow Cab"
"381",381,"Female",32,4210,34,16422.21,483.006176470588,18.9544117647059,"NEW YORK NY","Yellow Cab"
"382",382,"Male",21,4762,37,20164.41,544.984054054054,21.0159459459459,"NEW YORK NY","Yellow Cab"
"383",383,"Female",39,5282,30,18824.42,627.480666666667,24.1083333333333,"NEW YORK NY","Yellow Cab"
"384",384,"Male",38,15938,37,19390.17,524.058648648649,20.9621621621622,"NEW YORK NY","Yellow Cab"
"385",385,"Female",37,15498,37,17926.43,484.498108108108,18.8094594594595,"NEW YORK NY","Yellow Cab"
"386",386,"Female",21,3555,36,22790.97,633.0825,23.7230555555556,"NEW YORK NY","Yellow Cab"
"387",387,"Female",54,2189,32,16884.96,527.655,20.8596875,"NEW YORK NY","Yellow Cab"
"388",388,"Male",25,11432,29,14987.63,516.814827586207,21.1372413793103,"NEW YORK NY","Yellow Cab"
"389",389,"Female",26,4843,37,24361.25,658.412162162162,24.4402702702703,"NEW YORK NY","Yellow Cab"
"390",390,"Female",49,20286,41,23954.83,584.264146341463,23.3017073170732,"NEW YORK NY","Yellow Cab"
"391",391,"Male",22,9561,33,21314.29,645.887575757576,24.9066666666667,"NEW YORK NY","Yellow Cab"
"392",392,"Female",20,17175,36,24256.35,673.7875,25.1880555555556,"NEW YORK NY","Yellow Cab"
"393",393,"Female",28,17211,39,24012.14,615.695897435897,24.6453846153846,"NEW YORK NY","Yellow Cab"
"394",394,"Female",41,15818,30,18212.05,607.068333333333,25.897,"NEW YORK NY","Yellow Cab"
"395",395,"Female",26,10368,31,15916.11,513.422903225807,18.9967741935484,"NEW YORK NY","Yellow Cab"
"396",396,"Male",27,24605,37,18314.39,494.983513513514,20.0343243243243,"NEW YORK NY","Yellow Cab"
"397",397,"Male",36,20104,27,17926.11,663.93,23.8985185185185,"NEW YORK NY","Yellow Cab"
"398",398,"Female",32,4073,35,17549.43,501.412285714286,21.7197142857143,"NEW YORK NY","Yellow Cab"
"399",399,"Female",19,23901,42,26087.59,621.133095238095,24.4447619047619,"NEW YORK NY","Yellow Cab"
"400",400,"Male",50,2176,29,16918.01,583.379655172414,24.3186206896552,"NEW YORK NY","Yellow Cab"
"401",401,"Male",39,10197,26,16442.07,632.387307692308,24.1796153846154,"NEW YORK NY","Yellow Cab"
"402",402,"Male",60,20174,31,16986.1,547.938709677419,20.0451612903226,"NEW YORK NY","Yellow Cab"
"403",403,"Male",64,2911,31,16512.93,532.675161290323,21.6232258064516,"NEW YORK NY","Yellow Cab"
"404",404,"Female",35,24059,32,18240.63,570.0196875,22.3490625,"NEW YORK NY","Yellow Cab"
"405",405,"Male",64,12934,36,22851.85,634.773611111111,24.1275,"NEW YORK NY","Yellow Cab"
"406",406,"Male",23,6583,30,20226.91,674.230333333333,25.5283333333333,"NEW YORK NY","Yellow Cab"
"407",407,"Male",28,11126,30,15626.96,520.898666666667,20.459,"NEW YORK NY","Yellow Cab"
"408",408,"Male",62,19893,45,23104.76,513.439111111111,20.9131111111111,"NEW YORK NY","Yellow Cab"
"409",409,"Male",39,22237,35,20780.38,593.725142857143,22.6922857142857,"NEW YORK NY","Yellow Cab"
"410",410,"Female",37,18801,39,24843.38,637.009743589744,23.9769230769231,"NEW YORK NY","Yellow Cab"
"411",411,"Male",20,24155,30,16364.98,545.499333333333,21.1643333333333,"NEW YORK NY","Yellow Cab"
"412",412,"Male",34,2182,25,14529.08,581.1632,24.5572,"NEW YORK NY","Yellow Cab"
"413",413,"Male",28,13213,33,17637.91,534.482121212121,22.7236363636364,"NEW YORK NY","Yellow Cab"
"414",414,"Male",47,19165,40,24052.52,601.313,23.54225,"NEW YORK NY","Yellow Cab"
"415",415,"Male",49,9841,34,22400.89,658.849705882353,27.3111764705882,"NEW YORK NY","Yellow Cab"
"416",416,"Female",24,21538,43,21790.48,506.755348837209,20.5495348837209,"NEW YORK NY","Yellow Cab"
"417",417,"Female",61,27601,43,24487.13,569.468139534884,21.3823255813953,"NEW YORK NY","Yellow Cab"
"418",418,"Male",18,16158,31,18226.08,587.938064516129,23.5735483870968,"NEW YORK NY","Yellow Cab"
"419",419,"Male",42,5876,33,18946.69,574.142121212121,22.040303030303,"NEW YORK NY","Yellow Cab"
"420",420,"Male",25,34913,35,17925.09,512.145428571429,20.5125714285714,"NEW YORK NY","Yellow Cab"
"421",421,"Male",59,22830,31,19000.07,612.905483870968,23.0290322580645,"NEW YORK NY","Yellow Cab"
"422",422,"Male",63,14331,39,22684.48,581.653333333333,21.5864102564103,"NEW YORK NY","Yellow Cab"
"423",423,"Female",38,26630,33,19410.72,588.203636363636,22.5236363636364,"NEW YORK NY","Yellow Cab"
"424",424,"Female",33,24092,34,21445.27,630.743235294118,24.0385294117647,"NEW YORK NY","Yellow Cab"
"425",425,"Male",56,12073,40,22151.38,553.7845,22.02975,"NEW YORK NY","Yellow Cab"
"426",426,"Female",40,10351,24,13570.72,565.446666666667,21.3158333333333,"NEW YORK NY","Yellow Cab"
"427",427,"Male",21,14686,24,11556.09,481.50375,20.8816666666667,"NEW YORK NY","Yellow Cab"
"428",428,"Male",26,2378,32,16781.7,524.428125,21.0365625,"NEW YORK NY","Yellow Cab"
"429",429,"Male",27,15028,29,15922.16,549.04,21.1255172413793,"NEW YORK NY","Yellow Cab"
"430",430,"Male",25,21854,29,16780.59,578.641034482759,22.7965517241379,"NEW YORK NY","Yellow Cab"
"431",431,"Male",23,4752,34,22422.1,659.473529411765,24.3532352941176,"NEW YORK NY","Yellow Cab"
"432",432,"Female",39,17148,34,20062.12,590.062352941176,22.9735294117647,"NEW YORK NY","Yellow Cab"
"433",433,"Male",18,25523,29,15185.66,523.643448275862,19.8144827586207,"NEW YORK NY","Yellow Cab"
"434",434,"Male",49,2079,28,14166.59,505.949642857143,20.6242857142857,"NEW YORK NY","Yellow Cab"
"435",435,"Female",30,16793,28,16987.36,606.691428571429,22.7325,"NEW YORK NY","Yellow Cab"
"436",436,"Male",48,13091,30,17076.87,569.229,24.0416666666667,"NEW YORK NY","Yellow Cab"
"437",437,"Female",21,6316,40,21362.99,534.07475,21.9145,"NEW YORK NY","Yellow Cab"
"438",438,"Male",55,3064,37,22728.3,614.278378378378,26.1002702702703,"NEW YORK NY","Yellow Cab"
"439",439,"Male",22,5494,33,17908.76,542.689696969697,20.5081818181818,"NEW YORK NY","Yellow Cab"
"440",440,"Male",27,19704,30,17196.88,573.229333333333,24.1553333333333,"NEW YORK NY","Yellow Cab"
"441",441,"Male",28,12989,31,18165.05,585.96935483871,22.0570967741935,"NEW YORK NY","Yellow Cab"
"442",442,"Female",37,18943,48,29225.2,608.858333333333,24.0508333333333,"NEW YORK NY","Yellow Cab"
"443",443,"Female",35,13101,44,27006.86,613.792272727273,23.9706818181818,"NEW YORK NY","Yellow Cab"
"444",444,"Female",57,22015,45,26627.11,591.713555555556,22.6702222222222,"NEW YORK NY","Yellow Cab"
"445",445,"Male",34,10258,24,13670.37,569.59875,22.8504166666667,"NEW YORK NY","Yellow Cab"
"446",446,"Male",33,20377,34,15546.36,457.245882352941,17.3411764705882,"NEW YORK NY","Yellow Cab"
"447",447,"Female",23,5003,34,19291.25,567.389705882353,22.3644117647059,"NEW YORK NY","Yellow Cab"
"448",448,"Male",34,17948,32,19606.51,612.7034375,23.7125,"NEW YORK NY","Yellow Cab"
"449",449,"Male",21,4154,44,28520.42,648.191363636364,25.1206818181818,"NEW YORK NY","Yellow Cab"
"450",450,"Female",24,17045,42,23462.64,558.634285714286,23.2559523809524,"NEW YORK NY","Yellow Cab"
"451",451,"Male",40,5109,40,22470.24,561.756,21.272,"NEW YORK NY","Yellow Cab"
"452",452,"Male",40,16390,36,19136.05,531.556944444444,19.8122222222222,"NEW YORK NY","Yellow Cab"
"453",453,"Female",32,12571,29,15778.04,544.070344827586,20.9189655172414,"NEW YORK NY","Yellow Cab"
"454",454,"Female",27,12876,32,18411.48,575.35875,22.129375,"NEW YORK NY","Yellow Cab"
"455",455,"Male",44,2514,26,11352.33,436.628076923077,17.3526923076923,"NEW YORK NY","Yellow Cab"
"456",456,"Male",36,11031,34,20430.82,600.906470588235,23.6964705882353,"NEW YORK NY","Yellow Cab"
"457",457,"Male",35,34302,38,24706.3,650.165789473684,24.5878947368421,"NEW YORK NY","Yellow Cab"
"458",458,"Female",27,4046,28,15792.57,564.020357142857,20.1367857142857,"NEW YORK NY","Yellow Cab"
"459",459,"Female",33,17028,30,14513.02,483.767333333333,20.633,"NEW YORK NY","Yellow Cab"
"460",460,"Female",19,24673,37,23589.21,637.546216216216,23.1718918918919,"NEW YORK NY","Yellow Cab"
"461",461,"Male",30,17260,25,11495.86,459.8344,19.0448,"NEW YORK NY","Yellow Cab"
"462",462,"Female",24,34382,30,17200.19,573.339666666667,21.5113333333333,"NEW YORK NY","Yellow Cab"
"463",463,"Female",36,3081,31,19250.23,620.975161290323,23.9374193548387,"NEW YORK NY","Yellow Cab"
"464",464,"Male",23,2734,34,20264.2,596.005882352941,22.1008823529412,"NEW YORK NY","Yellow Cab"
"465",465,"Female",39,2250,35,19025.05,543.572857142857,20.9591428571429,"NEW YORK NY","Yellow Cab"
"466",466,"Male",31,7951,30,18773.33,625.777666666667,25.422,"NEW YORK NY","Yellow Cab"
"467",467,"Male",24,16349,28,15849.46,566.052142857143,23.0696428571429,"NEW YORK NY","Yellow Cab"
"468",468,"Male",25,20659,26,12527.57,481.829615384615,20.4561538461538,"NEW YORK NY","Yellow Cab"
"469",469,"Male",58,18203,37,24457.08,661.002162162162,24.3554054054054,"NEW YORK NY","Yellow Cab"
"470",470,"Male",38,9237,31,17833.76,575.282580645161,22.4464516129032,"NEW YORK NY","Yellow Cab"
